id,state,hr
0,2,70.14490526684071
0,2,73.42113715444684
0,2,74.18719015103912
0,2,73.25963198435801
0,2,72.1595032758512
0,2,73.14489257316689
0,2,71.19747328703386
0,2,70.19408182884145
0,2,73.78192494620271
0,2,73.32647699958659
0,2,73.83243341720991
0,2,73.3082985549364
0,2,73.04612981626205
0,2,73.97551833073159
0,2,74.4284018956398
0,2,72.8512911413201
0,2,74.23570852419384
0,2,74.10912522475563
0,2,77.04040926383426
0,2,76.15052565432465
0,1,77.2452638626884
0,1,77.91704765202047
0,1,73.64679240986318
0,1,73.88313556449728
0,1,77.1229162388669
0,1,76.98312938121902
0,1,75.84973243429977
0,1,76.42357521817921
0,1,77.95360345690398
0,1,78.09407658035899
0,1,76.51176813260489
0,1,76.34990077273595
0,1,80.04217126514385
0,1,91.49924185182768
0,1,78.66518309643818
0,1,77.95890028791807
0,1,77.55276258540573
0,1,75.68898578173206
0,1,77.13403933232348
0,1,79.26078690497822
0,1,80.31087908784191
0,1,82.14283645488057
0,1,80.78322308383247
0,1,79.15145649290552
0,1,76.66800048577224
0,1,79.31818070025055
0,1,79.12997205519864
0,1,78.6346216533612
0,1,79.66269986403083
0,1,83.09949783047489
0,1,84.007852983456
0,1,82.3989808609768
0,1,80.80593698827407
0,1,81.80604653424989
0,1,81.86145625807423
0,1,92.3500561574149
0,1,83.57942129627054
0,1,85.12940767932174
0,1,84.32824180196211
0,1,82.87619828232803
0,1,84.11649227485434
0,1,83.57811767726598
0,1,83.60340561389461
0,1,85.57489492467573
0,1,82.52967202836483
0,1,85.05814297228346
0,1,81.79640555915061
0,1,78.9966573978174
0,1,80.27775137054162
0,1,79.13218800936399
0,1,79.62792291645741
0,1,82.00667044862524
0,1,79.27411775817686
0,1,77.31580036619171
0,1,77.3082183579813
0,1,76.12207095735681
0,1,77.4693029341683
0,1,75.55875624346842
0,1,75.00694726878996
0,1,76.3565293866567
0,3,94.28945974692095
0,3,79.8474049450354
0,3,79.61269980200636
0,3,81.4789664360746
0,3,82.78744636320977
0,3,84.11851380502692
0,3,85.24358449243901
0,3,104.66313110672657
0,3,88.0317917514258
0,3,87.87504840025642
0,3,89.48198921478884
0,3,90.5489505416772
0,3,91.71702217396694
0,3,111.58459684495236
0,3,89.10412989658404
0,3,90.60846293543744
0,3,92.38701294541166
0,3,89.69005135124046
0,3,91.14955696953012
0,3,90.48735581096136
0,3,91.65332925691402
0,3,92.77110560768288
0,3,91.37897118745148
0,3,109.4607693180772
0,3,106.01817664956924
0,3,95.4288705343183
0,3,93.7374901197927
0,3,91.32863005044386
0,3,91.59574654779578
0,3,89.29706020350099
0,3,90.30894608686457
0,3,90.3236297510771
0,3,90.6465275731733
0,3,90.31460155374552
0,3,90.14628270290213
0,3,88.73452872770437
0,3,88.59432644447926
0,3,85.89367129815582
0,3,86.96514248839433
0,3,89.30323348018122
0,3,90.88035179398976
0,3,90.93150964056272
0,3,91.38144790037394
0,3,93.02111019215036
0,3,91.06975635272428
0,3,89.28375972491246
0,3,89.3036694134761
0,3,88.9726629282993
0,3,88.57115979136341
0,3,90.02713221552624
0,3,91.88394170411664
0,0,103.33132103162151
0,0,94.9128923358217
0,1,95.34009660786532
0,1,93.646835412748
0,1,92.9864949208386
0,1,90.94293084605248
0,1,89.57039154398005
0,1,89.18641490255098
0,1,87.87483002481021
0,1,87.3310280877136
0,2,86.68563958771006
0,2,84.59816170934235
0,2,85.17976890246389
0,2,86.38686167853591
0,2,82.98860183110328
0,2,84.99502539603364
0,2,81.11806716296003
0,2,81.52825467351312
0,2,86.6442473438406
0,2,82.38854592684402
0,2,79.50883191687475
0,3,81.85405571723179
0,3,79.79493840602379
0,3,80.50484331358474
0,3,83.55361927434934
0,3,82.3218373412149
0,3,81.35098317574581
0,3,82.87701169400026
0,3,83.3688517270282
0,3,83.99163709632317
0,3,84.43237701141479
0,3,82.91937147952304
0,3,84.58481209274932
0,3,87.75492262401642
0,3,88.23754213928682
0,3,89.22823550313339
0,3,87.39635869119732
0,3,88.59496832079593
0,3,88.74508908105004
0,3,101.84753717031928
0,3,105.33902880852588
0,3,87.7556085467507
0,3,87.01211792283974
0,3,88.89889354242219
0,3,88.83235621083057
0,3,85.25557474588534
0,3,102.03674916703528
0,3,87.53607587542776
0,3,88.75631696421284
0,3,89.6799800000766
0,3,89.07195685073151
0,3,88.37995796892008
0,3,89.10787766115493
0,3,90.1667981919356
0,3,90.04034497245756
0,3,88.73633747288591
0,3,90.5300531913166
0,3,94.10110119705136
0,3,105.86098659496696
0,3,88.09500080487767
0,3,88.91515979600597
0,3,90.57874759131138
0,3,91.4476807999858
0,3,90.96473187337064
0,3,92.24500037710828
0,3,91.43338463242743
0,3,90.22133826280212
0,2,87.73624235468746
0,2,85.32539025593233
0,2,85.76876316958948
0,2,83.98808631911604
0,2,81.94846895439801
0,2,83.44118196236039
0,2,81.89332868117808
0,2,81.02337488808668
0,2,77.94630856992461
0,2,75.29921283602928
0,2,90.07528825686748
0,2,75.72670021659432
0,2,77.22157815920508
0,2,76.78261467692242
0,2,91.39498105753978
0,2,71.33473470456391
0,2,73.26921062788287
0,2,70.75044121317818
0,2,70.28771317177807
0,2,72.69599345634252
0,2,71.60089901974462
0,2,69.03653083565352
0,2,67.5788136508136
0,2,67.43044350210431
0,2,69.27840987457695
0,2,70.04571806979428
0,2,68.63147522661136
0,2,71.9054430562074
0,2,70.60317440330967
0,3,71.76077922267164
0,3,76.36563768571254
0,3,76.65906284369925
0,3,77.64142489825
0,3,90.81212413464286
0,3,77.72477486450948
0,3,79.98372671755091
0,3,80.5064397090171
0,3,81.54960853969477
0,3,82.07647113523004
0,3,82.76855200163729
0,3,83.05287122875428
0,3,86.68108128686521
0,3,86.20426265663262
0,3,84.91400210454557
0,3,85.94372988909973
0,3,87.32149998266175
0,3,86.71870382312463
0,3,91.17276619359929
0,3,87.8120350859193
0,3,87.15443866355743
0,3,90.53845670675022
0,3,89.85526584056814
0,3,90.30932158723547
0,3,88.63256186281217
0,0,92.86470679595706
0,0,93.64248275773258
0,0,94.94262541658856
0,0,96.794636848496
0,0,96.6413344140009
0,0,96.69853451118291
0,0,95.99652868717108
0,0,95.82383305294984
0,0,99.38493619050622
0,0,97.9676406125064
0,0,101.37048884514572
0,0,98.44010858476628
0,0,97.12348090649968
0,0,95.98858767000792
0,0,97.33601000505178
0,0,113.97523187191108
0,0,96.2006415384631
0,1,95.74418004541096
0,1,93.60578245225506
0,1,94.11119375940056
0,1,92.86678531352324
0,1,89.13347188000405
0,1,87.3036900844725
0,1,87.18348533593648
0,1,81.85216406423767
0,1,84.09077588139135
0,1,84.64878481761959
0,1,97.25434343787514
0,1,83.0967234117846
0,1,85.55428551554023
0,1,85.03109588629816
0,1,81.95537194176536
0,1,80.67376419534419
0,1,80.68683228322664
0,1,82.35950387042189
0,1,84.71350141832559
0,1,81.44597852824641
0,1,81.20774510145489
0,1,79.69516695475748
0,1,77.91795226084524
0,1,80.1895614008415
0,1,81.49170561005431
0,1,77.00757480276971
0,1,81.21843051105392
0,1,80.60567973799917
0,1,80.64566722290562
0,1,80.42549941023749
0,1,103.53458259178262
0,1,80.18904786069962
0,1,80.07828385678584
0,1,78.69196920210143
0,1,78.91791344073029
0,1,79.19485444951799
0,1,81.45816442709967
0,1,81.39890631500529
0,1,81.78874346019158
0,1,78.0461497280151
0,1,82.0247184847618
0,1,78.46035449254501
0,1,93.51154884718925
0,1,87.28606431355566
0,1,79.37952544728047
0,1,78.32436597376055
0,1,78.93638685076577
0,1,79.21607686059384
0,1,78.87345578513789
0,1,80.68045402193421
0,1,79.49664461451957
0,1,77.74362275419121
0,1,79.26708780095196
0,1,81.06526877598206
0,1,82.9031800539317
0,1,80.26864453652166
0,1,80.15793982657718
0,1,79.5049955997649
0,1,78.37225943876625
0,1,78.0883109775782
0,1,80.34974048629518
0,1,82.23013716526208
0,1,96.34878185998804
0,1,82.50258588421167
0,1,81.76415983253409
0,1,83.14576529524112
0,1,80.28411028212054
0,1,83.63873992096418
0,1,82.91900648305433
0,1,107.79904051968902
0,1,82.8513986993427
0,1,83.87752475529436
0,1,80.5327522768317
0,1,84.59176487892663
0,3,84.12364014089802
0,3,83.50766698806912
0,3,83.97152853645485
0,3,84.40772817221753
0,3,83.63097974953101
0,3,85.02365010925695
0,3,86.82503164389422
0,3,86.3224065034432
0,3,87.4275846458162
0,3,88.09899433802212
0,3,88.09926968799759
0,3,87.52079151227233
0,3,99.72717708841228
0,3,89.31554463967014
0,1,88.58205420556604
0,1,87.17276102067525
0,1,86.87291858092745
0,1,86.41366984340708
0,1,84.88184445391262
0,1,84.79998492185135
0,1,81.2416143500396
0,1,80.55616836763609
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,1,
0,2,
0,2,
0,2,
1,0,95.77199112794844
1,0,93.42815534543892
1,0,94.0869741681332
1,0,94.08575956709156
1,0,92.57676894709422
1,1,89.20391335552044
1,1,85.43022774147737
1,1,85.9327930653787
1,1,85.50972732073569
1,1,85.73881205833237
1,1,99.07235701943748
1,1,81.3962501195884
1,1,82.27600564678902
1,1,80.95207422597613
1,1,80.47721273598535
1,1,78.98864808883403
1,1,76.62995875769693
1,2,75.73562565766429
1,2,75.82180477260265
1,2,74.72655631274111
1,2,71.71808956712515
1,2,71.94723983819559
1,2,71.36555366436517
1,2,72.08190062876788
1,2,68.87958859999955
1,2,64.36011695927017
1,2,66.17495970014669
1,2,63.88523982721294
1,1,65.56018440412399
1,1,66.51744206808698
1,1,68.86226356494804
1,1,66.61127447812305
1,1,70.88588357568902
1,1,69.78313178734552
1,1,69.589802620193
1,1,68.34415847758515
1,1,69.87893333747729
1,1,67.7169824165784
1,1,70.18822205939196
1,1,70.70183429965239
1,1,71.03187804576841
1,1,71.7003765670686
1,1,71.02671309701132
1,1,71.79752984759716
1,1,70.4843689531524
1,1,72.71415523918546
1,1,73.10913320319636
1,1,72.73513375606059
1,1,72.06435210746977
1,1,74.08159687340093
1,1,75.17987060113471
1,1,72.96279730285643
1,1,73.35078868271528
1,1,76.4300144737439
1,1,75.69269089017807
1,1,75.48153610687255
1,1,72.33769990823724
1,1,71.53628579072364
1,1,72.29463595147708
1,1,70.73312007094083
1,1,70.81650514721949
1,1,70.65850172350456
1,1,69.46427274735288
1,1,71.99619105379175
1,1,73.35858336276098
1,1,71.83235213594578
1,1,74.6158873345221
1,1,73.85692077771708
1,1,72.98008783661938
1,1,73.21966380268985
1,1,74.36244257083281
1,1,72.2639352286471
1,1,70.18351505603194
1,0,70.50434959483462
1,0,73.83076674601594
1,0,72.64554271777548
1,0,77.00077398756241
1,0,78.69573152528535
1,0,77.13782777388185
1,1,76.39149570165333
1,1,78.11459777307225
1,1,77.76580349856712
1,1,78.0140785834611
1,1,72.60080510067509
1,1,71.69644194434869
1,1,69.01190254493754
1,1,71.57742009819721
1,1,73.50064427483437
1,1,71.27847285396683
1,1,72.43994410631656
1,1,74.10206957451035
1,1,71.49777818643122
1,1,70.27979835894871
1,1,73.81815869704634
1,1,74.86262298423291
1,1,76.3656789437749
1,1,74.54912539175204
1,1,85.63059992285568
1,1,75.73013980241599
1,1,74.04952042511722
1,3,74.6501452415331
1,1,74.22940557406054
1,1,73.23573887012142
1,1,74.17889418073929
1,1,77.08262875948799
1,1,77.3853126422351
1,1,76.91765334399363
1,1,77.51019124539005
1,1,74.32957253564773
1,1,72.08803432110915
1,1,72.57745156637694
1,1,73.29027086617312
1,1,91.53713320837912
1,1,74.17906586391932
1,1,73.21748033977258
1,1,74.94460208162704
1,1,73.66417764999889
1,1,70.8392231454767
1,1,72.00690645795223
1,1,72.01624593328077
1,1,70.83973449317827
1,1,72.17682379919097
1,1,75.49195828259363
1,1,73.83033163992685
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,73.5176359261604
1,1,74.01073408587406
1,1,74.60763685837125
1,1,73.44262331860962
1,1,72.71498046222213
1,1,71.5033166805876
1,1,72.16616038712245
1,1,68.88765670452344
1,1,69.41204110905241
1,1,70.66007319488234
1,1,72.18496603758798
1,1,70.30078747963024
1,1,71.27052287911039
1,1,66.0348804261576
1,1,66.35707059190588
1,1,70.2473510675771
1,1,73.29898177527201
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,
1,1,70.12390306769908
1,1,70.89510104243129
1,1,68.18827357808897
1,1,70.28663000566537
1,1,71.65867335654424
1,1,73.18344431745821
1,1,72.73733087647115
1,1,75.7767299676816
1,1,75.38294058936955
1,1,74.44336698859179
1,1,75.42223030634831
1,1,75.22518155334883
1,1,74.03159136808489
1,1,79.90522954359733
1,1,70.53224781874404
1,1,70.26127011340813
1,1,70.23462835968502
1,1,69.37807299423936
1,1,85.53244090321806
1,1,70.50118764918884
1,1,71.34571940052487
1,1,69.86182537334109
1,1,69.6594949609598
1,1,71.22999609654079
1,1,71.61890759606605
1,1,70.07973482500927
1,1,82.94640136282356
1,1,72.2220869885549
1,1,71.12163181125716
1,1,73.50519764491268
1,1,72.2136587633747
1,1,73.45218240999553
1,1,72.37634843591019
1,1,73.92121842071009
1,1,73.92653427372773
1,1,75.60669101986073
1,1,74.505913143179
1,1,73.84882161810371
1,1,74.3141643001493
1,1,73.84941458074626
1,1,73.15541673898338
1,1,73.09119827010157
1,1,85.20586244125833
1,1,73.87111130229987
1,1,70.8604810279327
1,1,71.97237823727819
1,1,71.51111272775418
1,1,73.20109731381702
1,1,72.93028657903461
1,1,73.0446031555674
1,1,72.61929587184936
1,1,
1,3,
1,3,
1,3,
1,3,
1,3,
1,3,
1,3,
1,3,
1,3,
1,3,
1,3,
1,3,
1,3,
1,3,
1,3,
1,3,
1,3,
1,3,
1,3,
1,3,
1,3,
1,3,
1,3,
1,3,
1,3,
1,3,
1,3,
1,3,82.74690733708042
1,3,82.4267039031595
1,3,82.94332166700488
1,3,80.67460727076555
1,3,83.59198348627939
1,3,81.29341260643936
1,3,81.74484888471461
1,3,83.90712274934356
1,3,81.48207400815855
1,3,83.28718299418473
1,3,82.05566109869036
1,3,85.80913900931478
1,3,99.64089750705756
1,3,84.07711823778047
1,3,84.40181945297999
1,3,85.44812499310099
1,3,85.34809142900424
1,3,84.28015409488974
1,3,82.83711743262475
1,3,83.85196418036395
1,3,83.84123529396818
1,3,91.6018516627384
1,3,82.50970752297356
1,3,84.55616961914879
1,3,83.94288565252361
1,3,82.6739426397807
1,3,81.63143337145253
1,3,81.22300319330208
1,3,83.42698989083051
1,3,82.92653301744397
1,3,82.15366201344371
1,3,82.09378092466073
1,3,82.97410069893263
1,3,81.75843803727808
1,3,81.3136489927243
1,3,83.19511501223884
1,3,82.70576326025599
1,3,82.2681014086624
1,3,81.82132595685749
1,3,84.36456949069085
1,3,84.07763533095807
1,3,84.34873035589806
1,3,84.30226449201454
1,3,81.85348544353845
1,3,81.7620021421884
1,3,80.3932343090367
1,3,81.4397401101506
1,3,82.65699537238882
1,3,83.25990080497147
1,3,82.02053195540866
1,3,81.66578005561772
1,3,84.0973762946688
1,3,91.91504202425432
1,3,80.97565558345113
1,3,79.85840264863131
1,3,80.72638993793817
1,3,81.02815225300584
1,3,79.69407335407985
1,3,79.13999837160219
1,3,79.23839156206874
1,3,78.84435592953757
1,3,78.99256594729543
1,3,98.25977186184534
1,3,78.87473761028794
1,3,81.24733859997123
1,3,81.71491500092095
1,3,82.90387514344694
1,3,82.91913203682186
1,3,82.89533441865177
1,3,80.87520842698513
1,3,81.59027084032718
1,3,83.59849508745232
1,3,79.89576457422372
1,3,81.85619634962308
1,3,79.71146546161158
1,3,77.71787826537735
1,3,80.53914085442996
1,3,81.17757794414565
1,3,82.39254288315632
1,1,78.99684226840164
1,1,79.53292374472046
1,1,80.28235592507392
1,1,76.68794611467176
1,1,76.97056148338169
1,1,77.33789577464941
1,1,76.30258621029212
1,1,75.85170177014331
1,1,76.65581898012792
1,1,75.36607272977824
1,1,73.12252528892041
1,1,73.52223666589917
1,1,74.8240200716751
1,1,72.00522465256704
1,1,69.48679426681939
1,1,74.26655115179358
1,1,73.93708551146523
1,1,73.42305060318532
1,1,72.23349352484938
1,1,74.04468066446798
1,1,73.78307262240578
1,1,71.1152644392347
1,1,70.97371541886925
1,1,69.28611885191552
1,1,73.71743043400838
1,1,77.07001742002188
1,1,74.59193759994892
1,1,74.78616728846853
1,1,73.14350753808401
1,1,74.75646776036349
1,1,73.86697602804672
1,1,74.42634497759396
1,1,90.02350850974673
1,1,72.04681044895365
1,1,76.2621852239859
1,1,74.98277843889207
1,1,73.1625739009718
1,1,73.59017955127479
1,1,73.36887981912821
1,1,73.2642343458098
1,1,73.68906970664153
1,1,72.9120163310187
1,1,72.02618475929248
1,1,74.01710875714093
1,1,74.31194692752305
1,1,75.98662981904242
1,1,75.1244750824406
1,1,75.8488246227088
1,1,76.33507318738013
1,1,92.92848883839484
1,1,74.68376745923352
1,1,74.90819102513744
1,1,76.01715125844562
1,1,75.38822948719839
1,1,76.61545497917426
1,1,72.15971971541087
1,1,72.8392965425905
1,1,71.92607882356168
1,1,70.15209939371549
1,1,69.23109932813755
1,1,70.51078169215033
1,1,70.11024052505934
1,1,69.42107515007875
1,1,72.44612333312314
1,1,73.50418045282123
1,1,70.67304691608815
1,1,69.07085222300198
1,1,70.14729985589952
1,1,88.20489377497272
1,1,85.93779492785075
1,1,68.92042344013961
1,1,67.53974768959571
1,1,69.93640126520324
1,1,79.6047236317783
1,1,70.86103266110302
1,1,66.88121864568275
1,1,67.33743641821995
1,1,71.72810927016933
1,1,70.15285847835695
1,1,71.76865846339179
1,1,73.09974498281522
1,1,69.51727069285732
1,1,70.68788496069996
1,1,71.37979509468961
1,1,72.39447537313875
1,1,73.55740806999293
1,1,72.69920612491568
1,1,92.75273028980638
1,1,75.70457729152312
1,1,75.59303264778265
1,1,76.48718536988314
1,1,74.64915623367236
1,1,73.5402813512844
1,1,87.60842266755508
1,1,71.39690102776675
1,1,74.18969441537025
1,1,71.39796606210922
1,1,71.90455881748485
1,1,71.14766679222045
1,1,70.97453797611875
1,1,72.91487558607615
1,1,75.78846279404549
1,1,74.38365015969909
1,1,75.30328247914129
1,1,74.8179628270919
1,1,74.0828480564391
1,1,89.23087079567759
1,1,73.8847253152597
1,1,75.77615029645438
1,1,74.29606701684993
1,1,75.75225747334484
1,1,75.56222204252401
1,1,72.06296101939986
1,1,71.41291141876822
1,1,72.73065839930132
1,1,73.30178365272033
1,1,72.43339919806644
1,1,71.56225459858624
1,1,72.4005103791398
1,1,72.47279619901188
1,1,70.67167292594459
1,1,70.9634276985969
1,1,69.38390979136823
1,1,68.15392929112053
1,1,70.64916480309614
1,1,70.2163064666203
1,3,72.93065536070479
1,3,76.81410310684316
1,3,77.42299668213028
1,3,83.35356938107634
1,3,77.3568705417286
1,3,78.49659692202616
1,3,77.36841607616763
1,3,75.94452516746628
1,3,78.53208420074508
1,3,78.81312243252191
1,3,82.64268463570475
1,3,80.049145457887
1,3,81.90242269477223
1,3,81.94660997093882
1,3,81.32952279783763
1,3,82.4958087077477
1,3,82.75709585186492
1,3,82.79202590214577
1,3,100.01672352289762
1,3,82.13232520326365
1,3,81.4781169624465
1,3,81.45923120026576
1,3,80.88163360855427
1,3,81.41594172144856
1,3,80.56132551721178
1,3,82.17456398231522
1,3,81.82928255726016
1,1,86.11193421184475
1,1,78.26534980714
1,1,78.74155112928977
1,1,79.17722647359932
1,1,75.06730384761526
1,1,75.79548764411278
1,1,76.39833709783792
1,1,73.81353626452507
1,1,75.51489542699657
1,1,74.11429798616079
1,1,73.9956141816367
1,1,73.33719156764182
1,1,72.38964517052399
1,1,72.25468827019286
1,1,72.18088106760388
1,1,72.37368238721247
1,1,71.76649854475906
1,1,71.49612940721269
1,1,70.55465662178705
1,1,70.72849624468313
1,1,71.81963363414113
1,1,69.55390012420472
1,1,72.08413402720943
1,1,70.07338290194137
1,1,69.15792435853417
1,1,69.3902867363042
1,1,68.26414455124308
1,1,69.30959338150333
1,1,69.53389368542616
1,1,69.27513179824209
1,1,71.58348337655093
1,1,70.21730063132804
1,1,71.3819441236309
1,1,70.4552141821445
1,1,73.67321599933786
1,1,71.36967493647357
1,1,74.20560789939809
1,1,73.65144959849873
1,1,75.36559206850276
1,1,74.32258552902701
1,1,75.70794886204497
1,1,72.55758585431823
1,1,73.50580684963862
1,1,73.58699823695265
1,1,76.18496405299227
1,1,73.06208006132148
1,1,75.90178786870686
1,1,77.43719491759225
1,1,76.41788734957983
1,1,77.54489175184547
1,1,76.76813445195906
1,1,73.31697313832186
1,1,75.63343074615678
1,1,75.75843563001948
1,1,76.00612025004669
1,1,76.78907038865867
1,1,75.70244634402208
1,1,75.46531454244632
1,1,74.01249737216268
1,1,71.53279615801664
1,1,74.43658354870739
1,1,73.0146572612216
1,1,72.99393299134141
1,1,72.63748587420088
1,1,81.29675092828978
1,1,72.55121724079781
1,1,72.1136631529621
1,1,71.2757703242041
1,1,69.99183740511201
1,1,70.86784391424277
1,1,70.74918523864739
1,1,70.75147496399208
1,1,71.10478013726852
1,1,70.56381952007987
1,1,89.2767950288309
1,1,68.21947842648531
1,1,67.2331984562674
1,1,68.28954728372595
1,1,68.29798148785908
1,1,69.21557729304473
1,1,69.95845282889154
1,1,71.12874563100306
1,1,72.74963098235362
1,1,72.11321333523857
1,1,68.78574516447365
1,1,69.91429059718502
1,1,71.88229972790101
1,1,73.33014652228711
1,1,72.3510952040713
1,1,70.05748673996416
1,1,73.18837383118905
1,1,72.02635979810768
1,1,72.83202632016152
1,1,73.08234718013894
1,1,72.21997564817781
1,1,73.43782986428185
1,1,73.03383521084274
1,1,71.67383611336976
1,1,74.7035484294096
1,1,71.94628649114817
1,1,73.94212938969181
1,1,74.60171370905256
1,1,70.77037192759438
1,1,68.70935900755894
1,0,73.19451025376326
1,0,77.62068792646784
1,0,72.36015358939598
1,0,79.4142563276255
1,0,79.53925875582254
1,1,79.50877200162651
1,1,79.90565399915045
1,1,78.23504312533395
1,1,78.15910161495555
1,1,77.17600760591802
1,1,78.4992557810921
1,1,76.30527785902936
1,1,75.58942220805181
1,1,77.18951889134732
1,1,76.77035959567743
1,1,76.51830018870793
1,1,75.036206916897
1,1,75.81825080004663
1,1,74.90117070210184
1,1,75.60676677006373
1,1,74.59669846353208
1,1,76.88677421960277
1,1,75.47245027077899
1,1,75.1179027229524
1,1,74.03143518876684
1,1,75.03695595516052
1,1,72.9598084254128
1,1,72.09557909002075
1,0,73.1917332795566
1,0,75.38777751673128
1,0,76.93391871326465
1,0,80.05175907334348
1,0,80.2508712363127
1,0,81.25232581686117
1,0,79.9848969078567
1,0,80.53010772780543
1,0,83.48446128360254
1,0,85.15480687226241
1,0,84.58493608783198
1,0,84.57558297728248
1,1,83.72765390741904
1,1,96.16610314671274
1,1,80.47873260081174
1,1,80.03986607243294
1,1,80.36804140946164
1,1,77.3764756295782
1,1,75.08149858248208
1,1,74.67140835856605
1,1,85.93465419242908
1,1,72.40854606418935
1,1,74.83155912736682
1,1,73.64191085392915
1,1,73.46626934430157
1,1,70.22090283822325
1,1,73.77948818566038
1,1,73.10572680639164
1,1,71.2808524864673
1,1,73.75347413317253
1,1,74.32547209380726
1,1,74.17712703206435
1,3,75.48549696489881
1,3,75.58982013154045
1,3,74.67243271101714
1,3,80.1580812520732
1,3,78.21573576767062
1,3,81.58673838320975
1,3,80.6842413638776
1,3,81.30174987308743
1,3,77.19735134609921
1,3,78.91738541567818
1,3,80.42311359384429
1,3,81.0012158536551
1,3,81.86458859087243
1,3,82.8493373565431
1,3,85.26958156544903
1,3,80.92348334462037
1,3,81.82406307141977
1,3,79.31323550003891
1,3,85.2730947427573
1,3,81.16424182210163
1,3,81.95722771619572
1,3,81.95096094913022
1,1,79.96118047777733
1,1,80.91719604729695
1,1,79.70907424905181
1,1,79.32094432683617
1,1,78.44556784213954
1,1,77.8325827281937
1,1,77.51266903384342
1,1,76.53822705532168
1,1,75.49738836865104
1,1,75.84591540739068
1,1,75.10563638663797
1,1,92.53871745397166
1,1,71.48367160513509
1,1,73.35400630583429
1,1,74.24784598131575
1,1,76.15479998279204
1,1,77.33486632347206
1,1,84.01955395690723
1,1,73.41182684062761
1,1,72.24752557542577
1,1,72.93023034240528
1,1,73.28823945325519
1,1,73.06364437840396
1,1,71.81564995127792
1,1,71.60114661171846
1,1,82.88521354843607
1,1,71.13797345108308
1,1,70.32488082086125
1,1,73.46044718452124
1,1,73.76203105615625
1,1,74.6699924486125
1,1,71.46086935176308
1,1,70.7855814147907
1,1,70.16617333080032
1,1,74.54261572482415
1,1,75.99388106802161
1,1,74.15454886940704
1,1,73.80638171062049
1,1,75.01295549548848
1,1,74.9450045948044
1,1,70.46405261455033
1,1,94.00539145032708
1,1,72.21325092786081
1,1,88.85551521096541
1,1,71.10024113749468
1,1,73.25685223447267
1,3,72.83841032535182
1,3,74.89250817123761
1,3,77.99927246821672
1,3,76.18777369047898
1,3,76.08185953808821
1,3,80.40142133854792
1,3,80.61315066958664
1,3,78.74205235663382
1,3,80.62711290860645
1,3,80.39823292312687
1,3,78.42063578572503
1,3,76.98454640509142
1,3,76.06512718499026
1,3,79.13109901080695
